gan_acum,gan_suavizada,envio,celda,semilla
-248.375,-248.3875,19575,A,100103
-249,-249.0125,19600,A,100103
-249.625,-249.6375,19625,A,100103
-250.25,-250.2625,19650,A,100103
-250.875,-250.8875,19675,A,100103
-251.5,-251.5125,19700,A,100103
-252.125,-252.1375,19725,A,100103
-252.75,-252.7625,19750,A,100103
-253.375,-253.3875,19775,A,100103
-254,-254.0125,19800,A,100103
-254.625,-254.6375,19825,A,100103
-255.25,-255.2625,19850,A,100103
-255.875,-255.8875,19875,A,100103
-256.5,-256.5125,19900,A,100103
-257.125,-257.1375,19925,A,100103
-257.75,-257.7625,19950,A,100103
-258.375,-258.3875,19975,A,100103
-259,-259.0125,20000,A,100103
1.375,,25,A,315967
1.75,,50,A,315967
1.125,,75,A,315967
3.5,,100,A,315967
5.875,,125,A,315967
10.25,,150,A,315967
12.625,,175,A,315967
15,18.455,200,A,315967
19.375,21.315,225,A,315967
24.75,24.3175,250,A,315967
26.125,27.38,275,A,315967
31.5,30.3875,300,A,315967
34.875,33.4325,325,A,315967
38.25,36.465,350,A,315967
42.625,39.42,375,A,315967
45,42.415,400,A,315967
48.375,45.395,425,A,315967
50.75,48.14,450,A,315967
50.125,50.76,475,A,315967
52.5,53.3825,500,A,315967
53.875,55.64,525,A,315967
58.25,57.77,550,A,315967
60.625,59.78,575,A,315967
63,61.56,600,A,315967
65.375,63.265,625,A,315967
66.75,64.7275,650,A,315967
69.125,66.2275,675,A,315967
70.5,67.815,700,A,315967
69.875,69.3925,725,A,315967
71.25,70.7375,750,A,315967
72.625,72.0125,775,A,315967
74,73.115,800,A,315967
73.375,73.975,825,A,315967
73.75,74.7575,850,A,315967
75.125,75.55,875,A,315967
78.5,76.1425,900,A,315967
77.875,76.86,925,A,315967
79.25,77.645,950,A,315967
79.625,78.395,975,A,315967
79,79.055,1000,A,315967
79.375,79.6925,1025,A,315967
79.75,80.41,1050,A,315967
80.125,81.1325,1075,A,315967
80.5,81.78,1100,A,315967
81.875,82.37,1125,A,315967
84.25,83.0075,1150,A,315967
83.625,83.6625,1175,A,315967
83,84.4825,1200,A,315967
84.375,85.3225,1225,A,315967
85.75,86.125,1250,A,315967
87.125,86.855,1275,A,315967
87.5,87.66,1300,A,315967
87.875,88.3625,1325,A,315967
89.25,89.0525,1350,A,315967
91.625,89.8,1375,A,315967
93,90.6075,1400,A,315967
92.375,91.3675,1425,A,315967
91.75,92.07,1450,A,315967
92.125,92.6675,1475,A,315967
92.5,93.2625,1500,A,315967
94.875,93.7975,1525,A,315967
95.25,94.21,1550,A,315967
95.625,94.5125,1575,A,315967
96,94.65,1600,A,315967
96.375,94.835,1625,A,315967
95.75,95.0225,1650,A,315967
96.125,95.1775,1675,A,315967
96.5,95.2425,1700,A,315967
95.875,95.26,1725,A,315967
95.25,95.125,1750,A,315967
94.625,94.92,1775,A,315967
95,94.675,1800,A,315967
95.375,94.4025,1825,A,315967
94.75,94.1225,1850,A,315967
94.125,93.865,1875,A,315967
93.5,93.5175,1900,A,315967
92.875,93.1975,1925,A,315967
92.25,92.885,1950,A,315967
92.625,92.5725,1975,A,315967
92,92.29,2000,A,315967
91.375,92.015,2025,A,315967
91.75,91.8275,2050,A,315967
91.125,91.7,2075,A,315967
90.5,91.585,2100,A,315967
90.875,91.58,2125,A,315967
90.25,91.6325,2150,A,315967
89.625,91.6525,2175,A,315967
91,91.6525,2200,A,315967
91.375,91.655,2225,A,315967
91.75,91.705,2250,A,315967
92.125,91.7675,2275,A,315967
92.5,91.8825,2300,A,315967
92.875,91.9525,2325,A,315967
93.25,92.1425,2350,A,315967
92.625,92.4,2375,A,315967
92,92.695,2400,A,315967
92.375,92.91,2425,A,315967
92.75,93.035,2450,A,315967
92.125,93.1,2475,A,315967
92.5,93.1525,2500,A,315967
91.875,93.1125,2525,A,315967
94.25,93.06,2550,A,315967
94.625,92.9975,2575,A,315967
95,92.935,2600,A,315967
94.375,92.9325,2625,A,315967
93.75,92.85,2650,A,315967
93.125,92.725,2675,A,315967
92.5,92.5975,2700,A,315967
92.875,92.4725,2725,A,315967
92.25,92.22,2750,A,315967
91.625,91.9,2775,A,315967
91,91.4925,2800,A,315967
91.375,91.0575,2825,A,315967
90.75,90.745,2850,A,315967
90.125,90.4325,2875,A,315967
90.5,90.1525,2900,A,315967
89.875,89.885,2925,A,315967
89.25,89.6225,2950,A,315967
88.625,89.3725,2975,A,315967
88,89.1225,3000,A,315967
88.375,88.81,3025,A,315967
88.75,88.5175,3050,A,315967
88.125,88.2675,3075,A,315967
88.5,87.9675,3100,A,315967
87.875,87.655,3125,A,315967
88.25,87.3425,3150,A,315967
87.625,87.0475,3175,A,315967
87,86.8075,3200,A,315967
86.375,86.6275,3225,A,315967
86.75,86.435,3250,A,315967
86.125,86.31,3275,A,315967
85.5,86.1525,3300,A,315967
84.875,85.965,3325,A,315967
84.25,85.7275,3350,A,315967
84.625,85.4775,3375,A,315967
85,85.2275,3400,A,315967
85.375,84.98,3425,A,315967
86.75,84.7725,3450,A,315967
86.125,84.5225,3475,A,315967
85.5,84.2725,3500,A,315967
84.875,84.0225,3525,A,315967
84.25,83.7725,3550,A,315967
83.625,83.5475,3575,A,315967
83,83.2875,3600,A,315967
83.375,83.0275,3625,A,315967
82.75,82.6575,3650,A,315967
82.125,82.2575,3675,A,315967
81.5,81.8825,3700,A,315967
80.875,81.5075,3725,A,315967
80.25,81.18,3750,A,315967
80.625,80.8675,3775,A,315967
80,80.57,3800,A,315967
80.375,80.3675,3825,A,315967
79.75,80.1175,3850,A,315967
80.125,79.94,3875,A,315967
79.5,79.815,3900,A,315967
78.875,79.69,3925,A,315967
79.25,79.565,3950,A,315967
78.625,79.3975,3975,A,315967
79,79.21,4000,A,315967
79.375,78.97,4025,A,315967
78.75,78.8275,4050,A,315967
80.125,78.665,4075,A,315967
79.5,78.4775,4100,A,315967
78.875,78.29,4125,A,315967
78.25,78.055,4150,A,315967
77.625,77.805,4175,A,315967
77,77.58,4200,A,315967
77.375,77.28,4225,A,315967
77.75,76.9675,4250,A,315967
77.125,76.5825,4275,A,315967
76.5,76.145,4300,A,315967
75.875,75.7075,4325,A,315967
75.25,75.335,4350,A,315967
74.625,75.0225,4375,A,315967
75,74.71,4400,A,315967
74.375,74.3875,4425,A,315967
73.75,73.9675,4450,A,315967
73.125,73.5525,4475,A,315967
72.5,73.2025,4500,A,315967
71.875,72.89,4525,A,315967
73.25,72.5775,4550,A,315967
72.625,72.265,4575,A,315967
72,71.9125,4600,A,315967
71.375,71.55,4625,A,315967
70.75,71.29,4650,A,315967
71.125,71.04,4675,A,315967
71.5,70.79,4700,A,315967
70.875,70.54,4725,A,315967
70.25,70.225,4750,A,315967
69.625,69.8625,4775,A,315967
69,69.6,4800,A,315967
69.375,69.35,4825,A,315967
69.75,69.14,4850,A,315967
69.125,68.955,4875,A,315967
68.5,68.7425,4900,A,315967
67.875,68.5325,4925,A,315967
67.25,68.345,4950,A,315967
67.625,68.195,4975,A,315967
68,68.07,5000,A,315967
67.375,67.9475,5025,A,315967
67.75,67.77,5050,A,315967
68.125,67.5825,5075,A,315967
67.5,67.395,5100,A,315967
67.875,67.2075,5125,A,315967
67.25,67.02,5150,A,315967
67.625,66.82,5175,A,315967
67,66.56,5200,A,315967
67.375,66.31,5225,A,315967
66.75,66.02,5250,A,315967
66.125,65.6825,5275,A,315967
65.5,65.3075,5300,A,315967
64.875,64.8925,5325,A,315967
64.25,64.5025,5350,A,315967
63.625,64.145,5375,A,315967
64,63.77,5400,A,315967
63.375,63.38,5425,A,315967
62.75,62.9775,5450,A,315967
62.125,62.6025,5475,A,315967
61.5,62.2275,5500,A,315967
60.875,61.8525,5525,A,315967
61.25,61.5025,5550,A,315967
61.625,61.19,5575,A,315967
61,60.8375,5600,A,315967
60.375,60.4625,5625,A,315967
60.75,60.0875,5650,A,315967
60.125,59.7725,5675,A,315967
59.5,59.51,5700,A,315967
58.875,59.3225,5725,A,315967
59.25,59.0875,5750,A,315967
58.625,58.7825,5775,A,315967
58,58.4975,5800,A,315967
57.375,58.2475,5825,A,315967
56.75,57.9625,5850,A,315967
57.125,57.685,5875,A,315967
58.5,57.435,5900,A,315967
57.875,57.185,5925,A,315967
57.25,56.91,5950,A,315967
56.625,56.5975,5975,A,315967
57,56.285,6000,A,315967
56.375,55.9725,6025,A,315967
55.75,55.66,6050,A,315967
56.125,55.2875,6075,A,315967
55.5,54.8625,6100,A,315967
54.875,54.3625,6125,A,315967
54.25,53.8625,6150,A,315967
53.625,53.37,6175,A,315967
53,52.905,6200,A,315967
52.375,52.405,6225,A,315967
51.75,51.9375,6250,A,315967
51.125,51.4675,6275,A,315967
50.5,51.03,6300,A,315967
49.875,50.5925,6325,A,315967
49.25,50.155,6350,A,315967
49.625,49.7175,6375,A,315967
49,49.28,6400,A,315967
48.375,48.8425,6425,A,315967
48.75,48.435,6450,A,315967
49.125,48.06,6475,A,315967
48.5,47.685,6500,A,315967
47.875,47.325,6525,A,315967
47.25,47.0125,6550,A,315967
46.625,46.6925,6575,A,315967
46,46.3175,6600,A,315967
45.375,45.9425,6625,A,315967
45.75,45.535,6650,A,315967
45.125,45.095,6675,A,315967
44.5,44.65,6700,A,315967
44.875,44.2725,6725,A,315967
44.25,43.8975,6750,A,315967
43.625,43.5225,6775,A,315967
43,43.155,6800,A,315967
42.375,42.8425,6825,A,315967
41.75,42.5,6850,A,315967
41.125,42.125,6875,A,315967
41.5,41.78,6900,A,315967
41.875,41.4525,6925,A,315967
41.25,41.0775,6950,A,315967
40.625,40.7025,6975,A,315967
41,40.3275,7000,A,315967
40.375,39.9525,7025,A,315967
39.75,39.5825,7050,A,315967
39.125,39.27,7075,A,315967
39.5,38.9025,7100,A,315967
38.875,38.4675,7125,A,315967
38.25,38.03,7150,A,315967
37.625,37.65,7175,A,315967
37,37.2675,7200,A,315967
36.375,36.83,7225,A,315967
36.75,36.3925,7250,A,315967
36.125,35.955,7275,A,315967
35.5,35.4875,7300,A,315967
34.875,35.035,7325,A,315967
34.25,34.645,7350,A,315967
34.625,34.27,7375,A,315967
34,33.9275,7400,A,315967
33.375,33.615,7425,A,315967
32.75,33.2975,7450,A,315967
32.125,32.9225,7475,A,315967
31.5,32.5475,7500,A,315967
31.875,32.1725,7525,A,315967
32.25,31.7975,7550,A,315967
31.625,31.365,7575,A,315967
32,30.9275,7600,A,315967
31.375,30.49,7625,A,315967
30.75,30.0525,7650,A,315967
30.125,29.615,7675,A,315967
29.5,29.1775,7700,A,315967
28.875,28.6925,7725,A,315967
28.25,28.145,7750,A,315967
27.625,27.5825,7775,A,315967
27,26.9875,7800,A,315967
26.375,26.3625,7825,A,315967
25.75,25.7375,7850,A,315967
25.125,25.1125,7875,A,315967
24.5,24.4875,7900,A,315967
23.875,23.8625,7925,A,315967
23.25,23.2375,7950,A,315967
22.625,22.6125,7975,A,315967
22,21.9875,8000,A,315967
21.375,21.3625,8025,A,315967
20.75,20.7375,8050,A,315967
20.125,20.1125,8075,A,315967
19.5,19.4875,8100,A,315967
18.875,18.8625,8125,A,315967
18.25,18.2375,8150,A,315967
17.625,17.6125,8175,A,315967
17,16.9875,8200,A,315967
16.375,16.3625,8225,A,315967
15.75,15.7375,8250,A,315967
15.125,15.1725,8275,A,315967
14.5,14.615,8300,A,315967
13.875,14.115,8325,A,315967
13.25,13.615,8350,A,315967
12.625,13.115,8375,A,315967
12,12.615,8400,A,315967
11.375,12.115,8425,A,315967
10.75,11.615,8450,A,315967
11.125,11.115,8475,A,315967
11.5,10.615,8500,A,315967
10.875,10.115,8525,A,315967
10.25,9.61499999999998,8550,A,315967
9.62499999999998,9.11499999999998,8575,A,315967
8.99999999999998,8.61499999999998,8600,A,315967
8.37499999999998,8.11499999999998,8625,A,315967
7.74999999999998,7.61499999999998,8650,A,315967
7.12499999999998,7.05499999999998,8675,A,315967
6.49999999999998,6.48749999999998,8700,A,315967
5.87499999999998,5.86249999999998,8725,A,315967
5.24999999999998,5.23749999999998,8750,A,315967
4.62499999999998,4.61249999999998,8775,A,315967
3.99999999999998,3.98749999999998,8800,A,315967
3.37499999999998,3.39749999999998,8825,A,315967
2.74999999999998,2.83499999999998,8850,A,315967
2.12499999999998,2.27249999999998,8875,A,315967
1.49999999999998,1.70999999999998,8900,A,315967
0.874999999999983,1.14749999999998,8925,A,315967
0.249999999999983,0.584999999999983,8950,A,315967
-0.375000000000017,0.0224999999999829,8975,A,315967
-1.00000000000002,-0.540000000000017,9000,A,315967
-0.625000000000017,-1.09750000000002,9025,A,315967
-1.25000000000002,-1.59750000000002,9050,A,315967
-1.87500000000002,-2.09750000000002,9075,A,315967
-2.50000000000002,-2.59750000000002,9100,A,315967
-3.12500000000002,-3.09750000000002,9125,A,315967
-3.75000000000002,-3.59750000000002,9150,A,315967
-4.37500000000002,-4.09750000000002,9175,A,315967
-5.00000000000002,-4.59750000000002,9200,A,315967
-4.62500000000002,-5.13250000000002,9225,A,315967
-5.25000000000002,-5.69500000000002,9250,A,315967
-5.87500000000002,-6.23750000000002,9275,A,315967
-6.50000000000002,-6.73750000000002,9300,A,315967
-7.12500000000002,-7.23750000000002,9325,A,315967
-7.75000000000002,-7.73750000000002,9350,A,315967
-8.37500000000002,-8.23750000000002,9375,A,315967
-9.00000000000002,-8.73750000000002,9400,A,315967
-9.62500000000002,-9.24250000000002,9425,A,315967
-10.25,-9.80500000000002,9450,A,315967
-9.87500000000002,-10.3675,9475,A,315967
-10.5,-10.93,9500,A,315967
-11.125,-11.4925,9525,A,315967
-11.75,-12.055,9550,A,315967
-12.375,-12.6175,9575,A,315967
-13,-13.18,9600,A,315967
-13.625,-13.7425,9625,A,315967
-14.25,-14.305,9650,A,315967
-14.875,-14.8875,9675,A,315967
-15.5,-15.5125,9700,A,315967
-16.125,-16.1375,9725,A,315967
-16.75,-16.7625,9750,A,315967
-17.375,-17.3875,9775,A,315967
-18,-18.0125,9800,A,315967
-18.625,-18.6375,9825,A,315967
-19.25,-19.2625,9850,A,315967
-19.875,-19.8875,9875,A,315967
-20.5,-20.5125,9900,A,315967
-21.125,-21.1375,9925,A,315967
-21.75,-21.7625,9950,A,315967
-22.375,-22.3875,9975,A,315967
-23,-23.0125,10000,A,315967
-23.625,-23.6375,10025,A,315967
-24.25,-24.2625,10050,A,315967
-24.875,-24.8875,10075,A,315967
-25.5,-25.5125,10100,A,315967
-26.125,-26.1375,10125,A,315967
-26.75,-26.7625,10150,A,315967
-27.375,-27.3875,10175,A,315967
-28,-28.0125,10200,A,315967
-28.625,-28.6375,10225,A,315967
-29.25,-29.2625,10250,A,315967
-29.875,-29.8875,10275,A,315967
-30.5,-30.5125,10300,A,315967
-31.125,-31.1375,10325,A,315967
-31.75,-31.7625,10350,A,315967
-32.375,-32.3875,10375,A,315967
-33,-33.0125,10400,A,315967
-33.625,-33.6375,10425,A,315967
-34.25,-34.2625,10450,A,315967
-34.875,-34.8875,10475,A,315967
-35.5,-35.5125,10500,A,315967
-36.125,-36.1375,10525,A,315967
-36.75,-36.7625,10550,A,315967
-37.375,-37.3875,10575,A,315967
-38,-38.0025,10600,A,315967
-38.625,-38.565,10625,A,315967
-39.25,-39.1275,10650,A,315967
-39.875,-39.69,10675,A,315967
-40.5,-40.2525,10700,A,315967
-41.125,-40.7675,10725,A,315967
-41.75,-41.205,10750,A,315967
-42.375,-41.6425,10775,A,315967
-42,-42.08,10800,A,315967
-42.625,-42.5175,10825,A,315967
-43.25,-42.955,10850,A,315967
-43.875,-43.3575,10875,A,315967
-44.5,-43.7325,10900,A,315967
-43.125,-44.1075,10925,A,315967
-43.75,-44.4825,10950,A,315967
-44.375,-44.8575,10975,A,315967
-45,-45.2425,11000,A,315967
-45.625,-45.68,11025,A,315967
-46.25,-46.1175,11050,A,315967
-45.875,-46.555,11075,A,315967
-46.5,-46.9925,11100,A,315967
-47.125,-47.4775,11125,A,315967
-47.75,-48.04,11150,A,315967
-48.375,-48.5825,11175,A,315967
-49,-49.0825,11200,A,315967
-49.625,-49.5825,11225,A,315967
-50.25,-50.0825,11250,A,315967
-50.875,-50.6175,11275,A,315967
-51.5,-51.1225,11300,A,315967
-52.125,-51.6225,11325,A,315967
-52.75,-52.1225,11350,A,315967
-52.375,-52.6225,11375,A,315967
-53,-53.1225,11400,A,315967
-53.625,-53.6225,11425,A,315967
-54.25,-54.1225,11450,A,315967
-54.875,-54.6225,11475,A,315967
-54.5,-55.1225,11500,A,315967
-55.125,-55.6225,11525,A,315967
-55.75,-56.1225,11550,A,315967
-56.375,-56.6425,11575,A,315967
-57,-57.205,11600,A,315967
-57.625,-57.7675,11625,A,315967
-58.25,-58.33,11650,A,315967
-58.875,-58.8925,11675,A,315967
-59.5,-59.5125,11700,A,315967
-60.125,-60.1375,11725,A,315967
-60.75,-60.7625,11750,A,315967
-61.375,-61.3875,11775,A,315967
-62,-62.0125,11800,A,315967
-62.625,-62.6375,11825,A,315967
-63.25,-63.2625,11850,A,315967
-63.875,-63.8875,11875,A,315967
-64.5,-64.5125,11900,A,315967
-65.125,-65.1375,11925,A,315967
-65.75,-65.7625,11950,A,315967
-66.375,-66.3875,11975,A,315967
-67,-67.0125,12000,A,315967
-67.625,-67.6375,12025,A,315967
-68.25,-68.2625,12050,A,315967
-68.875,-68.8875,12075,A,315967
-69.5,-69.5125,12100,A,315967
-70.125,-70.1375,12125,A,315967
-70.75,-70.7625,12150,A,315967
-71.375,-71.3875,12175,A,315967
-72,-72.0125,12200,A,315967
-72.625,-72.6375,12225,A,315967
-73.25,-73.2625,12250,A,315967
-73.875,-73.8875,12275,A,315967
-74.5,-74.5125,12300,A,315967
-75.125,-75.1375,12325,A,315967
-75.75,-75.7625,12350,A,315967
-76.375,-76.3875,12375,A,315967
-77,-77.0125,12400,A,315967
-77.625,-77.6375,12425,A,315967
-78.25,-78.2625,12450,A,315967
-78.875,-78.8875,12475,A,315967
-79.5,-79.5125,12500,A,315967
-80.125,-80.1375,12525,A,315967
-80.75,-80.7625,12550,A,315967
-81.375,-81.3875,12575,A,315967
-82,-82.0125,12600,A,315967
-82.625,-82.6375,12625,A,315967
-83.25,-83.2625,12650,A,315967
-83.875,-83.8875,12675,A,315967
-84.5,-84.5125,12700,A,315967
-85.125,-85.1375,12725,A,315967
-85.75,-85.7625,12750,A,315967
-86.375,-86.3875,12775,A,315967
-87,-87.0125,12800,A,315967
-87.625,-87.6375,12825,A,315967
-88.25,-88.2625,12850,A,315967
-88.875,-88.8875,12875,A,315967
-89.5,-89.495,12900,A,315967
-90.125,-90.0575,12925,A,315967
-90.75,-90.62,12950,A,315967
-91.375,-91.1825,12975,A,315967
-92,-91.745,13000,A,315967
-92.625,-92.3075,13025,A,315967
-93.25,-92.87,13050,A,315967
-93.875,-93.415,13075,A,315967
-93.5,-93.915,13100,A,315967
-94.125,-94.415,13125,A,315967
-94.75,-94.915,13150,A,315967
-95.375,-95.415,13175,A,315967
-96,-95.915,13200,A,315967
-96.625,-96.415,13225,A,315967
-97.25,-96.915,13250,A,315967
-96.875,-97.415,13275,A,315967
-97.5,-97.9325,13300,A,315967
-98.125,-98.445,13325,A,315967
-98.75,-98.945,13350,A,315967
-99.375,-99.445,13375,A,315967
-100,-99.945,13400,A,315967
-100.625,-100.445,13425,A,315967
-101.25,-100.945,13450,A,315967
-101.875,-101.4625,13475,A,315967
-102.5,-102.025,13500,A,315967
-102.125,-102.5875,13525,A,315967
-102.75,-103.15,13550,A,315967
-103.375,-103.7125,13575,A,315967
-104,-104.275,13600,A,315967
-104.625,-104.81,13625,A,315967
-105.25,-105.31,13650,A,315967
-105.875,-105.81,13675,A,315967
-106.5,-106.31,13700,A,315967
-107.125,-106.86,13725,A,315967
-107.75,-107.4225,13750,A,315967
-108.375,-107.985,13775,A,315967
-109,-108.4875,13800,A,315967
-108.625,-108.9875,13825,A,315967
-109.25,-109.4875,13850,A,315967
-109.875,-109.9875,13875,A,315967
-110.5,-110.4875,13900,A,315967
-111.125,-110.9875,13925,A,315967
-111.75,-111.4875,13950,A,315967
-112.375,-111.9875,13975,A,315967
-112,-112.4875,14000,A,315967
-112.625,-113.015,14025,A,315967
-113.25,-113.5775,14050,A,315967
-113.875,-114.14,14075,A,315967
-114.5,-114.7025,14100,A,315967
-115.125,-115.265,14125,A,315967
-115.75,-115.8275,14150,A,315967
-116.375,-116.39,14175,A,315967
-117,-117.0125,14200,A,315967
-117.625,-117.6375,14225,A,315967
-118.25,-118.2625,14250,A,315967
-118.875,-118.8875,14275,A,315967
-119.5,-119.5125,14300,A,315967
-120.125,-120.1375,14325,A,315967
-120.75,-120.7625,14350,A,315967
-121.375,-121.3875,14375,A,315967
-122,-122.0125,14400,A,315967
-122.625,-122.6375,14425,A,315967
-123.25,-123.2625,14450,A,315967
-123.875,-123.8875,14475,A,315967
-124.5,-124.5125,14500,A,315967
-125.125,-125.1375,14525,A,315967
-125.75,-125.7625,14550,A,315967
-126.375,-126.3875,14575,A,315967
-127,-127.0125,14600,A,315967
-127.625,-127.6375,14625,A,315967
-128.25,-128.2625,14650,A,315967
-128.875,-128.8875,14675,A,315967
-129.5,-129.5125,14700,A,315967
-130.125,-130.1375,14725,A,315967
-130.75,-130.7625,14750,A,315967
-131.375,-131.3875,14775,A,315967
-132,-132.0125,14800,A,315967
-132.625,-132.6375,14825,A,315967
-133.25,-133.2625,14850,A,315967
-133.875,-133.8875,14875,A,315967
-134.5,-134.5125,14900,A,315967
-135.125,-135.1375,14925,A,315967
-135.75,-135.7625,14950,A,315967
-136.375,-136.3875,14975,A,315967
-137,-137.0125,15000,A,315967
-137.625,-137.6375,15025,A,315967
-138.25,-138.2625,15050,A,315967
-138.875,-138.8875,15075,A,315967
-139.5,-139.5125,15100,A,315967
-140.125,-140.1375,15125,A,315967
-140.75,-140.7625,15150,A,315967
-141.375,-141.3875,15175,A,315967
-142,-142.0125,15200,A,315967
-142.625,-142.6375,15225,A,315967
-143.25,-143.2625,15250,A,315967
-143.875,-143.8875,15275,A,315967
-144.5,-144.5125,15300,A,315967
-145.125,-145.1375,15325,A,315967
-145.75,-145.7625,15350,A,315967
-146.375,-146.3875,15375,A,315967
-147,-147.0125,15400,A,315967
-147.625,-147.6375,15425,A,315967
-148.25,-148.2625,15450,A,315967
-148.875,-148.8875,15475,A,315967
-149.5,-149.5125,15500,A,315967
-150.125,-150.1375,15525,A,315967
-150.75,-150.7625,15550,A,315967
-151.375,-151.3875,15575,A,315967
-152,-152.0125,15600,A,315967
-152.625,-152.6375,15625,A,315967
-153.25,-153.2625,15650,A,315967
-153.875,-153.8875,15675,A,315967
-154.5,-154.5125,15700,A,315967
-155.125,-155.1375,15725,A,315967
-155.75,-155.7625,15750,A,315967
-156.375,-156.3875,15775,A,315967
-157,-157.0125,15800,A,315967
-157.625,-157.6375,15825,A,315967
-158.25,-158.2625,15850,A,315967
-158.875,-158.8875,15875,A,315967
-159.5,-159.5125,15900,A,315967
-160.125,-160.1375,15925,A,315967
-160.75,-160.7625,15950,A,315967
-161.375,-161.3875,15975,A,315967
-162,-162.0125,16000,A,315967
-162.625,-162.6375,16025,A,315967
-163.25,-163.2625,16050,A,315967
-163.875,-163.8875,16075,A,315967
-164.5,-164.5125,16100,A,315967
-165.125,-165.1375,16125,A,315967
-165.75,-165.7625,16150,A,315967
-166.375,-166.3875,16175,A,315967
-167,-167.0125,16200,A,315967
-167.625,-167.6375,16225,A,315967
-168.25,-168.2625,16250,A,315967
-168.875,-168.8875,16275,A,315967
-169.5,-169.5125,16300,A,315967
-170.125,-170.1375,16325,A,315967
-170.75,-170.7625,16350,A,315967
-171.375,-171.3875,16375,A,315967
-172,-172.0125,16400,A,315967
-172.625,-172.6325,16425,A,315967
-173.25,-173.195,16450,A,315967
-173.875,-173.7575,16475,A,315967
-174.5,-174.32,16500,A,315967
-175.125,-174.8825,16525,A,315967
-175.75,-175.445,16550,A,315967
-176.375,-176.0075,16575,A,315967
-177,-176.5325,16600,A,315967
-176.625,-177.0325,16625,A,315967
-177.25,-177.5325,16650,A,315967
-177.875,-178.0325,16675,A,315967
-178.5,-178.5325,16700,A,315967
-179.125,-179.0325,16725,A,315967
-179.75,-179.5325,16750,A,315967
-180.375,-180.0325,16775,A,315967
-180,-180.5325,16800,A,315967
-180.625,-181.0375,16825,A,315967
-181.25,-181.6,16850,A,315967
-181.875,-182.1625,16875,A,315967
-182.5,-182.725,16900,A,315967
-183.125,-183.2875,16925,A,315967
